user_id,price,items_count,recommend
76561197961157004,14.99,62.0,1.0
76561198072762747,9.99,109.0,1.0
76561198060928495,2.99,13.0,1.0
76561198058812589,1.99,0.0,1.0
sasgat,2.99,108.0,1.0
76561198107734821,9.99,37.0,1.0
76561198085700027,59.99,143.0,0.0
76561198082232097,0.99,28.0,1.0
76561198081567716,4.99,0.0,1.0
76561198088687879,2.99,38.0,1.0
76561198064825378,0.99,18.0,1.0
76561197995917804,7.99,45.0,1.0
76561198073272913,0.99,28.0,1.0
76561198074792098,9.99,18.0,1.0
BigFatPanda9,4.99,29.0,1.0
rcaspersz,2.99,107.0,1.0
76561198054579725,2.99,41.0,1.0
76561198092466953,49.99,134.0,1.0
biggnicky01,9.99,62.0,1.0
579132657905,7.99,10.0,1.0
76561198027765115,17.99,73.0,1.0
76561197979046612,59.99,273.0,1.0
76561198071783694,7.99,11.0,1.0
76561198051199093,7.99,30.0,1.0
yunghughie,4.99,101.0,1.0
76561198063914978,2.99,77.0,1.0
Bigode1502,4.99,95.0,1.0
BigodisonLindo,9.99,65.0,1.0
7656119804296544,9.99,77.0,1.0
BIGRIG1,0.99,71.0,1.0
76561198045577378,19.99,147.0,1.0
bigsod,7.99,0.0,1.0
76561198045899920,0.99,80.0,1.0
bryceblacktop,14.99,89.0,1.0
76561198062102483,4.99,55.0,1.0
76561198068133488,9.99,27.0,1.0
swarsnut,4.99,75.0,1.0
76561198046135457,14.99,84.0,1.0
joshkennedy,0.99,4.0,1.0
circumcise,6.99,41.0,0.0
Tyler_simpson,0.99,76.0,1.0
76561198036620575,2.99,0.0,1.0
Genericusername5,10.99,58.0,1.0
76561198081718275,2.99,29.0,1.0
76561198225589064,19.99,8.0,1.0
Jaewda,9.99,197.0,1.0
billfromhell,4.99,0.0,1.0
76561198035227874,9.99,249.0,1.0
76561198050110674,9.99,59.0,1.0
BiLLMaTE,3.99,22.0,0.0
76561198029805640,4.99,48.0,1.0
micsisthebest,4.99,196.0,1.0
76561198011891471,9.99,9.0,1.0
76561198030021498,399.99,689.0,1.0
76561198040931881,29.99,0.0,0.0
Garblahooga,14.99,35.0,1.0
76561198008067943,2.99,53.0,0.0
76561198043999817,14.99,48.0,1.0
76561198085191023,1.99,37.0,1.0
76561198066792671,6.99,8.0,1.0
billyp673,4.99,10.0,1.0
76561198099395042,2.99,90.0,1.0
76561198035237990,29.99,76.0,1.0
76561198045777501,2.99,0.0,1.0
76561198061167144,3.99,101.0,1.0
76561198061167144,1.99,101.0,1.0
76561198091524388,9.99,41.0,1.0
76561198086871311,19.99,60.0,1.0
76561198060772954,9.99,136.0,0.0
76561198060504177,24.99,107.0,1.0
76561198076141115,9.99,18.0,1.0
76561198052831433,4.99,49.0,0.0
bentan312,9.99,80.0,1.0
nomansfan,4.99,32.0,1.0
76561197999054744,8.99,55.0,1.0
biquiba,9.99,31.0,1.0
XpherianPanda,1.99,68.0,1.0
unsuallyusualdream,2.99,72.0,1.0
TemptMe,19.99,53.0,1.0
76561197991093314,8.99,0.0,1.0
76561198004058300,0.99,55.0,0.0
birdpleb,14.99,137.0,1.0
DemonPieOfTheNight,0.99,452.0,1.0
76561198076812814,14.99,0.0,1.0
gamanoel,4.99,144.0,1.0
76561198067030123,3.99,9.0,1.0
raptr-9300a370,5.99,126.0,1.0
0nlyb0nes,0.99,22.0,1.0
76561198083219915,7.99,44.0,1.0
biscutbeck,4.99,92.0,1.0
76561198068004298,3.99,55.0,1.0
76561198001370817,7.99,33.0,1.0
76561198002208961,4.99,0.0,1.0
76561198006808790,4.99,38.0,1.0
adammay98,14.99,104.0,1.0
aquaticscrub,29.99,0.0,0.0
76561198075913738,13.99,103.0,1.0
76561198070992305,0.99,35.0,1.0
76561198031490204,12.99,319.0,1.0
76561198060496884,2.99,4.0,1.0
76561198044523368,9.99,18.0,1.0
76561198008392437,2.99,47.0,1.0
Biv3n,11.99,0.0,1.0
76561198088173786,4.99,0.0,1.0
76561197991676995,6.99,0.0,1.0
bizarrues,5.99,74.0,1.0
76561198065771084,9.99,109.0,1.0
Bizzwaxs,9.99,15.0,1.0
76561198034042196,7.99,14.0,1.0
HowWeirdAreSomePeople,59.99,30.0,1.0
76561198016129516,1.99,23.0,1.0
b1gb007yb17ch3s,9.99,117.0,1.0
park5800,19.99,13.0,1.0
b1gb007yb17ch3s,8.99,117.0,1.0
park5800,9.99,13.0,1.0
myles101,0.99,52.0,1.0
76561198071439167,4.99,14.0,1.0
76561198041518233,4.99,0.0,1.0
LucyDiclonius,5.99,34.0,1.0
76561198093937061,14.99,34.0,0.0
dan_skaf,24.99,0.0,1.0
Black_Dawn,6.99,0.0,1.0
blackeagle96,4.99,44.0,1.0
Soupermang,19.99,160.0,1.0
76561198044521040,0.99,70.0,1.0
76561198030378046,7.99,126.0,1.0
blacknotwhitejesus,7.99,58.0,0.0
76561198079776768,29.99,16.0,1.0
tiwizo,1.99,61.0,1.0
hazmatharry,4.99,47.0,1.0
76561198065261180,9.99,0.0,1.0
76561198075714825,0.99,37.0,1.0
76561198045299922,4.99,88.0,1.0
BlackStarNight,1.99,18.0,1.0
76561198089425029,3.99,21.0,0.0
76561198089933682,4.99,14.0,0.0
76561198094825889,2.99,46.0,1.0
76561198064234122,9.99,54.0,0.0
76561198133649785,4.99,28.0,1.0
76561198006488537,3.99,73.0,1.0
76561198022975113,11.99,237.0,0.0
BlacKFuZion,1.99,85.0,1.0
76561198043927767,14.99,112.0,0.0
76561198062640926,4.99,18.0,1.0
HexTP,4.99,3.0,1.0
76561198037463290,14.99,193.0,0.0
76561198079341765,0.99,42.0,0.0
76561198041701488,12.99,24.0,1.0
76561198089271904,4.99,14.0,1.0
black_predator001,5.99,50.0,1.0
76561198086921392,9.99,39.0,1.0
Jaredzzz3,2.99,21.0,1.0
76561198088359844,9.99,15.0,1.0
76561198043925020,1.99,33.0,1.0
Chonkas,14.99,90.0,1.0
76561198063121287,6.99,48.0,1.0
58981044,9.99,92.0,1.0
blackyyangzz,2.99,51.0,1.0
phie_black_arrow,9.99,0.0,1.0
76561198082067148,6.99,47.0,1.0
76561198050804865,24.99,111.0,1.0
76561198082228560,6.99,15.0,1.0
76561198028415815,4.99,125.0,1.0
76561198010452508,4.99,237.0,1.0
Blade_Steam,4.99,162.0,1.0
76561198062627380,9.99,55.0,1.0
76561198071264983,3.99,45.0,1.0
76561198057730170,29.99,49.0,1.0
76561198091589936,4.99,27.0,1.0
76561198058876366,4.99,79.0,1.0
Blades1647,1.99,11.0,1.0
76561198060012371,1.99,143.0,1.0
76561198007919500,5.99,0.0,1.0
76561198030896948,1.99,20.0,1.0
7zark7,39.99,111.0,1.0
bbbblair,2.99,74.0,1.0
76561198085012291,4.99,54.0,1.0
76561198041130131,0.99,47.0,0.0
Abyss666,9.99,63.0,1.0
blame33,1.99,73.0,1.0
76561198073496299,4.99,15.0,1.0
shishouken,2.99,7.0,1.0
akopinoy,14.99,176.0,1.0
Flash52,14.99,342.0,1.0
76561198072459971,6.99,180.0,1.0
76561198052801437,2.99,47.0,1.0
76561197990796786,1.99,87.0,1.0
Trucklover69,11.99,0.0,1.0
76561198055216143,14.99,59.0,1.0
76561198064986490,14.99,121.0,1.0
Blaze349,2.99,9.0,1.0
76561198030867303,0.99,0.0,1.0
BlazingDawn,3.99,205.0,1.0
76561198070806822,14.99,31.0,1.0
benalta,0.99,61.0,1.0
kyswithbleach,7.99,122.0,1.0
SNAYKZ,19.99,80.0,1.0
76561198077601960,4.99,55.0,1.0
snipah1,9.99,12.0,1.0
Bleachhy,14.99,56.0,1.0
76561198067908968,4.99,71.0,1.0
76561198065827289,4.99,154.0,1.0
76561198065109539,0.99,69.0,1.0
Blehard,14.99,0.0,1.0
blndrdkcstrdbth,2.99,0.0,1.0
76561198014969917,13.99,238.0,1.0
76561198058139803,4.99,60.0,1.0
tumbum,3.99,90.0,1.0
76561198073004457,19.99,12.0,1.0
76561198050352271,2.99,110.0,1.0
76561198086008401,0.99,121.0,0.0
76561198068208903,3.99,15.0,1.0
blindvr,4.99,13.0,1.0
76561198019066447,1.99,92.0,1.0
76561198042757400,4.99,0.0,1.0
76561198075031247,9.99,46.0,1.0
Masaru123,0.99,160.0,1.0
letsgoonulladventure,9.99,62.0,1.0
76561198094829750,24.99,63.0,1.0
76561198092315739,5.99,7.0,1.0
76561198031579750,4.99,63.0,0.0
76561198059675541,9.99,47.0,1.0
76561198075935936,4.99,15.0,1.0
76561198082023848,11.99,92.0,1.0
zombie902g,4.99,34.0,1.0
76561198076432475,1.99,40.0,1.0
BlitzHedgie,19.99,88.0,1.0
76561198050497367,14.99,140.0,1.0
8008123,9.99,44.0,1.0
brad8711,9.99,53.0,1.0
BlizzardSt4rm,1.99,94.0,1.0
76561198060961585,3.99,13.0,1.0
blizzyyyy,19.99,164.0,1.0
76561198087138099,14.99,24.0,1.0
bloatedasian,0.99,0.0,1.0
DBR727,14.99,67.0,1.0
89891754,2.99,38.0,1.0
76561198045582822,2.99,0.0,1.0
shuffbot,4.99,147.0,1.0
Blakethesex,9.99,538.0,1.0
76561198081240093,0.99,47.0,1.0
76561198063718484,19.99,52.0,1.0
76561198064843587,2.99,95.0,1.0
76561198044304032,9.99,109.0,1.0
76561198038372798,9.99,61.0,1.0
Killerbadboys,1.99,74.0,1.0
76561198067674227,1.99,39.0,1.0
76561198070799794,129.99,50.0,1.0
76561198068955661,24.99,66.0,1.0
YouWoooootm8,2.99,60.0,1.0
Blood__Splatter,7.99,217.0,0.0
76561198075034284,1.99,67.0,1.0
76561198068024180,1.99,0.0,1.0
76561198077890575,1.99,0.0,1.0
76561198094473494,11.99,15.0,1.0
76561198109264463,3.99,57.0,1.0
76561198109264463,14.99,57.0,1.0
Bloody_Buster,9.99,101.0,1.0
76561197999436594,0.99,0.0,1.0
76561198044455212,22.99,13.0,1.0
76561197996613372,3.99,147.0,1.0
bloop598,14.99,0.0,0.0
fishfishfishfish,9.99,6.0,1.0
76561198062036370,5.99,54.0,1.0
76561198075888269,12.99,44.0,1.0
blu3bulsi3,19.99,319.0,1.0
76561198083949069,6.99,0.0,1.0
76561198022710216,0.99,60.0,1.0
76561198080399577,6.99,315.0,1.0
76561198091148989,2.49,0.0,1.0
76561198076446752,19.99,132.0,1.0
allstarghostkill,14.99,69.0,1.0
76561198019662979,4.99,114.0,1.0
Day_Walker_Night_Stalker2,6.99,120.0,1.0
76561198231616024,11.99,15.0,1.0
BlueyError,4.99,92.0,1.0
76561198049506921,2.49,23.0,1.0
blue_yutsu,19.99,88.0,1.0
76561198042036465,0.99,44.0,1.0
76561198089242036,9.99,109.0,1.0
76561198045536652,1.99,0.0,1.0
76561198078582860,19.99,13.0,1.0
MT_S,9.99,13.0,0.0
57841325,5.99,37.0,1.0
BlueCat155116,19.99,153.0,1.0
76561198096461364,9.99,23.0,1.0
Sheelenumber1,2.99,104.0,1.0
76561198053521891,5.99,87.0,1.0
76561198032417875,1.99,226.0,1.0
76561198055536847,2.99,125.0,1.0
76561197999888744,0.99,102.0,1.0
Bluehalomango,6.99,252.0,1.0
76561197971230944,9.99,0.0,1.0
seethebluekiwi,4.99,0.0,1.0
76561198079619811,1.99,124.0,1.0
lohaojay,29.99,34.0,1.0
bluemuppet,0.99,1870.0,1.0
Blueninja_101,19.99,131.0,1.0
76561198055128400,9.99,0.0,1.0
yongkangskar,4.99,16.0,1.0
RhiannaIsDaBomb,4.99,11.0,1.0
76561198087961503,9.99,31.0,1.0
76561198080960113,4.99,123.0,0.0
76561198067068112,0.99,53.0,1.0
76561198035108711,2.99,71.0,0.0
azzwraith,19.99,97.0,1.0
Ecafyrrulb,3.99,28.0,1.0
76561197994101386,2.99,196.0,1.0
gje957,17.99,17.0,1.0
76561198072841073,9.99,10.0,0.0
76561197963149584,5.99,0.0,1.0
brock427,9.99,0.0,1.0
76561198074556882,14.99,88.0,1.0
76561198011136920,6.99,214.0,1.0
76561198037185781,1.99,124.0,1.0
fagetxd,4.99,35.0,1.0
Hw__aN,9.99,318.0,1.0
76561197976440438,1.99,104.0,1.0
onepercenter,19.99,187.0,1.0
76561198082431037,3.99,12.0,1.0
76561198072590928,2.99,146.0,1.0
76561198102254717,9.99,0.0,1.0
boats-n-hoes,0.99,26.0,1.0
76561198142004550,59.99,8.0,1.0
bosstrann,7.99,41.0,1.0
76561198092358480,29.99,41.0,1.0
76561198022158129,3.99,46.0,0.0
llama_attack,2.99,0.0,1.0
76561198065974870,7.99,0.0,1.0
HugeHugh,2.99,0.0,0.0
happycabbagetaco,2.99,28.0,1.0
76561198046019085,2.99,216.0,0.0
76561198055338658,7.99,52.0,1.0
76561198088284358,9.99,4.0,1.0
76561198057878542,0.99,0.0,1.0
voltika,4.99,21.0,1.0
76561198078821619,1.99,45.0,1.0
thisidisused,19.99,255.0,1.0
kennyguy325,2.99,21.0,1.0
76561198079521426,9.99,152.0,1.0
Bobblefighter,9.99,181.0,1.0
bobbyjones12,9.99,63.0,1.0
76561198091518774,14.99,71.0,1.0
76561198016645142,6.99,66.0,1.0
BobbyJeans,4.99,0.0,1.0
76561198061544246,4.99,50.0,1.0
76561198085352961,2.99,93.0,1.0
BobCat98,6.99,259.0,1.0
aserfE,2.99,69.0,0.0
76561198017853760,1.99,12.0,0.0
76561198040225821,59.99,10.0,1.0
bobhork,2.99,74.0,1.0
76561198053863598,9.99,92.0,1.0
76561198067565292,19.99,163.0,1.0
76561198066813265,2.99,32.0,1.0
76561198025785395,3.99,40.0,1.0
76561198008896687,1.99,50.0,1.0
76561198064892991,2.99,45.0,1.0
Bobyzola,3.99,138.0,1.0
76561198049856227,4.99,57.0,1.0
76561198071672016,1.99,20.0,1.0
76561198060767321,19.99,113.0,1.0
76561198072689381,5.99,309.0,1.0
BlazedBogan,2.99,58.0,1.0
76561198214509932,8.99,13.0,1.0
76561198049714168,4.99,61.0,1.0
Bogus88,0.99,167.0,1.0
lookmeintheeyelikeaman,2.99,22.0,1.0
76561198050503163,12.99,88.0,1.0
boilednerves,4.99,0.0,0.0
76561198045823563,2.99,54.0,1.0
76561198062510835,9.99,60.0,1.0
76561198067834093,4.99,28.0,1.0
TrueHeckle,1.99,6.0,1.0
76561198081844077,1.99,22.0,1.0
76561198039772924,9.99,153.0,1.0
Bolloe_Inc,2.99,710.0,1.0
76561198055722652,9.99,85.0,1.0
76561198065820599,9.99,15.0,1.0
76561198328629223,1.99,1.0,1.0
Piss-Cakehole,4.99,14.0,1.0
76561198088560321,4.99,55.0,1.0
76561198091491011,14.99,24.0,1.0
Bombasaur,9.99,0.0,1.0
dynabomb,12.99,34.0,1.0
76561198084794434,4.99,53.0,1.0
76561198060840926,4.99,77.0,1.0
adhbonatto,3.99,69.0,1.0
76561198071576133,9.99,6.0,1.0
Skrytwo,4.99,45.0,1.0
spawnofhastur,14.99,23.0,1.0
2spooky,11.99,323.0,1.0
UnseenGuitar,4.99,100.0,1.0
76561198005263965,1.99,0.0,0.0
76561198041352540,14.99,14.0,1.0
76561198071279023,2.99,22.0,1.0
76561198065109218,19.99,0.0,1.0
76561198027026341,4.99,0.0,1.0
smokebongs,8.99,0.0,1.0
76561198058455791,3.99,47.0,1.0
76561197983457049,2.99,13.0,1.0
76561198046865931,0.99,40.0,1.0
76561198039130901,5.99,51.0,1.0
Bonkbonkerson,7.99,60.0,1.0
5790870877878,1.99,12.0,1.0
bonsta13,9.99,314.0,1.0
76561198002298534,9.99,248.0,1.0
nv1309h1nsafwq1,1.99,64.0,0.0
AnEelAtTheWheel,11.99,65.0,0.0
76561198053288749,4.99,13.0,0.0
theboodge,5.99,338.0,1.0
76561198081565175,2.99,33.0,1.0
bookman333,2.99,13.0,1.0
britehd,7.99,100.0,1.0
GalaxyExcalibur,1.99,38.0,1.0
76561198070935805,5.99,108.0,1.0
76561198000430350,9.99,0.0,1.0
76561198067415236,0.99,29.0,1.0
76561198064619633,11.99,71.0,0.0
76561198014484535,9.99,150.0,1.0
76561197971339270,4.99,0.0,1.0
76561198071197962,3.99,25.0,1.0
76561198080469673,19.99,16.0,1.0
76561197971067801,2.99,0.0,1.0
MinggS,9.99,25.0,1.0
boggsy_binnys,4.99,21.0,1.0
76561198069247216,7.99,20.0,1.0
BrandedasGAY,9.99,27.0,1.0
HAYABEEN,6.99,82.0,1.0
Souloh,4.99,13.0,1.0
bootie101,5.99,435.0,1.0
CaridoidCombatClaw,1.99,215.0,1.0
jiggggulypuff,7.99,128.0,1.0
76561198046589980,9.99,22.0,1.0
Cheekybreeki,6.99,232.0,1.0
kostalotamoney,7.99,51.0,1.0
booveniscool,14.99,129.0,1.0
76561198054743531,2.99,55.0,1.0
76561198112011170,4.99,294.0,1.0
76561198082176631,17.99,40.0,1.0
76561198083669794,2.99,17.0,1.0
76561198043449797,19.99,0.0,1.0
76561198048908488,4.99,20.0,1.0
76561197966807924,4.99,283.0,1.0
76561197966956978,9.99,454.0,1.0
76561198052591698,7.99,4.0,1.0
76561197970156557,4.99,0.0,1.0
76561198072103064,2.99,185.0,1.0
eldoro100,1.99,171.0,1.0
76561198061909002,9.99,0.0,1.0
76561198040901645,0.99,31.0,1.0
GirthyNuggets,7.99,36.0,1.0
76561198094437143,14.99,106.0,1.0
McGanja69,29.99,0.0,1.0
DocWho2,2.99,50.0,1.0
76561198097339190,2.99,154.0,1.0
thefeelswhennogf,1.99,47.0,1.0
76561198089936054,9.99,38.0,1.0
76561198076617928,4.99,0.0,0.0
76561198075528329,12.99,29.0,1.0
76561198096863948,14.99,46.0,1.0
bosslucek,2.99,1352.0,1.0
romenlaw,7.99,45.0,1.0
darrenongjk,44.99,26.0,1.0
theblublur,8.99,288.0,1.0
76561198066106395,9.99,25.0,1.0
76561198088847636,4.99,19.0,1.0
76561198083146208,24.99,85.0,1.0
tianrens,4.99,0.0,1.0
beauyeen,9.99,22.0,1.0
76561198089549450,2.49,10.0,1.0
76561198040657197,1.99,26.0,1.0
oxen19,4.99,60.0,1.0
76561198071328769,4.99,27.0,1.0
76561198069244100,12.99,7.0,1.0
318941651,3.99,42.0,1.0
dumbassscout2005,2.99,73.0,1.0
76561198089549244,9.99,27.0,1.0
76561198055815068,2.99,10.0,1.0
Kappoz,4.99,11.0,1.0
tomisdeded,3.99,46.0,1.0
76561198245310554,0.99,73.0,0.0
76561198012484947,5.99,90.0,1.0
76561198063440009,0.99,294.0,1.0
Lobohg-,49.99,42.0,1.0
76561198069814992,1.99,40.0,1.0
MrrScrub,9.99,0.0,1.0
ViperV,2.99,0.0,1.0
76561198033529106,2.99,66.0,1.0
76561198078619300,12.99,9.0,1.0
76561198067170849,0.99,12.0,1.0
76561198044669410,0.99,0.0,1.0
nsplayerMusic,2.99,182.0,0.0
76561198070986460,3.99,24.0,1.0
76561197992103987,0.99,0.0,0.0
76561198044806412,4.99,13.0,1.0
BovJohn,14.99,53.0,1.0
MonsOlympus,9.99,402.0,0.0
pabloagecrash,5.99,84.0,1.0
iplusplus,19.99,0.0,1.0
76561198098657376,0.99,267.0,1.0
76561198072623269,9.99,37.0,0.0
76561198097769867,34.99,61.0,1.0
Bowmore,6.99,741.0,1.0
420box,0.99,137.0,1.0
76561198088912055,5.65,0.0,1.0
BoxMatrix,2.99,33.0,1.0
76561198084233046,0.99,131.0,1.0
737911,29.99,198.0,1.0
76561198014613188,4.99,0.0,1.0
76561198073787527,4.99,249.0,1.0
sjanten22,4.99,172.0,1.0
SeLtecK,4.99,91.0,0.0
76561198019799479,4.99,0.0,1.0
doomnoodles,2.49,23.0,1.0
76561198070751854,16.99,17.0,1.0
psibracket,2.99,111.0,1.0
Bradstuffer,5.99,78.0,1.0
76561198048251902,0.99,125.0,1.0
bradxsmith,4.99,0.0,1.0
Ghost_Project,2.99,587.0,1.0
bradenkerr,4.99,98.0,1.0
bradlah,9.99,0.0,1.0
76561198059589372,4.99,64.0,1.0
Brad123ghost,1.99,90.0,0.0
76561198042591412,2.99,191.0,1.0
pathetichumans,24.99,132.0,1.0
Bharek,7.99,23.0,1.0
76561198054027725,0.99,25.0,1.0
76561198046168702,14.99,83.0,1.0
brahhhhcsgomatee,16.99,149.0,1.0
76561198164577009,3.99,0.0,1.0
brainiac,0.99,0.0,1.0
76561198088890688,4.99,38.0,1.0
76561198063106018,0.99,107.0,1.0
76561198025112938,4.99,18.0,0.0
76561198040967028,0.99,1.0,1.0
shieldsey,3.99,101.0,0.0
hunterchopper,2.99,507.0,1.0
76561198062379530,19.99,26.0,1.0
76561198068463066,6.99,27.0,1.0
HappyGamerX,4.99,84.0,1.0
76561198091913831,9.99,25.0,1.0
76561198091913831,5.99,25.0,1.0
76561198021344824,0.99,179.0,1.0
brauley,49.99,191.0,1.0
76561198028640914,6.99,69.0,0.0
76561198077350205,2.99,74.0,1.0
76561198063539698,29.99,90.0,1.0
76561198074221489,7.99,82.0,1.0
s1mpledaddy123,14.99,1.0,1.0
tratandodevolveraljuego,2.99,29.0,1.0
76561198081709532,5.99,58.0,1.0
Zen2910,0.99,28.0,1.0
76561198089527527,12.99,54.0,1.0
penis2311,5.99,5.0,1.0
76561198079528488,0.99,45.0,1.0
76561198033945314,11.99,120.0,1.0
justinisvip,0.99,30.0,1.0
76561198085858932,3.99,52.0,1.0
76561198078232689,3.99,21.0,1.0
76561198073781431,9.99,8.0,1.0
DopeOxide,9.99,104.0,1.0
76561198021212604,14.99,0.0,1.0
76561197994108307,14.99,285.0,1.0
stuntsy99,1.99,126.0,1.0
76561197990029377,4.99,42.0,1.0
76561198029566938,6.99,49.0,1.0
Breezy73,4.99,57.0,1.0
76561198094997873,1.99,174.0,1.0
bamteryomum,4.99,130.0,0.0
76561198076460949,34.99,45.0,1.0
76561198070069030,2.99,0.0,1.0
76561198029286001,2.99,0.0,1.0
bo5hen,6.99,0.0,1.0
Bren2468,14.99,67.0,1.0
DJslimeballz,0.99,15.0,1.0
brilliantbrenny,14.99,64.0,1.0
76561198053160651,13.99,0.0,1.0
76561198001527745,24.99,13.0,1.0
brezz,4.99,26.0,1.0
brione_25,19.99,0.0,0.0
76561198017712286,0.99,6.0,0.0
76561198060404010,9.99,21.0,0.0
76561198082012465,4.99,52.0,0.0
76561198019622401,6.99,18.0,1.0
brianchung20032002,3.99,30.0,1.0
brians89,12.99,31.0,1.0
76561198167615021,14.99,12.0,1.0
solid_205,39.99,135.0,1.0
76561198075938729,4.99,52.0,1.0
beanoooooo,4.99,46.0,1.0
brimmers,2.99,32.0,1.0
76561198066113386,6.99,0.0,1.0
cywabcoylttdtabistsiaeyclalumb,5.99,125.0,1.0
76561198009271851,9.99,3.0,1.0
imacatseeulr,0.99,57.0,1.0
76561198085327867,4.99,65.0,1.0
brittishsnow,7.99,297.0,1.0
donlyn,2.99,191.0,1.0
76561198071995252,24.99,0.0,1.0
bakastrider,14.99,362.0,1.0
76561198105449371,0.99,24.0,1.0
76561198097627658,9.99,20.0,1.0
MyloXylotoMeh,4.99,40.0,1.0
maul115,7.99,0.0,1.0
76561198006541747,2.99,126.0,1.0
76561198070272633,9.99,12.0,1.0
negrosarcastico,1.99,160.0,1.0
76561198079465493,4.99,0.0,1.0
76561198066226262,2.99,30.0,0.0
JamesBaxterAX,6.99,37.0,1.0
76561198039741219,14.99,104.0,1.0
76561198041151638,14.99,82.0,0.0
thesexyjesus,3.99,77.0,0.0
ImBrodzster,5.99,115.0,1.0
brofessor1,4.99,12.0,1.0
76561198043559993,34.99,0.0,1.0
76561198052498696,4.99,64.0,1.0
76561198011767160,15.99,17.0,1.0
76561198060807694,14.99,41.0,1.0
elijahwells,9.99,40.0,1.0
76561198073563520,3.99,99.0,1.0
dedwick,14.99,50.0,1.0
76561198063199558,3.99,50.0,1.0
76561198074249881,19.99,0.0,0.0
spyo101,4.99,52.0,1.0
76561198087108384,4.99,11.0,1.0
76561198047232247,2.99,76.0,1.0
76561198029955011,1.99,93.0,1.0
BronzePumpkin,24.99,0.0,0.0
76561198093257831,1.99,24.0,1.0
booker-t,0.99,74.0,0.0
brookiecooki3,5.99,61.0,1.0
76561198175551711,4.99,77.0,1.0
brootasaurus,1.99,3.0,1.0
76561198055853962,19.99,166.0,1.0
76561198011097101,1.99,48.0,1.0
76561198093085776,2.99,24.0,1.0
76561198072420528,9.99,0.0,1.0
76561198044115475,9.99,15.0,1.0
76561198076796095,14.99,11.0,1.0
BrotherlyBullet,14.99,0.0,1.0
76561198034082727,2.99,64.0,1.0
76561198121336011,9.99,28.0,1.0
76561198045367986,7.99,126.0,1.0
76561198045538376,29.99,53.0,1.0
76561197993030973,14.99,31.0,1.0
coen411,3.99,83.0,1.0
brownemaster,9.99,173.0,1.0
76561198056620172,2.99,15.0,1.0
76561198078391680,5.99,13.0,0.0
76561198111977925,4.99,32.0,1.0
76561198025805644,3.99,169.0,1.0
rajivsingh,1.99,43.0,1.0
76561198071028681,7.99,50.0,1.0
rockreaper,5.99,63.0,1.0
BrttBOT,4.99,36.0,1.0
krispinwaaah,3.99,0.0,0.0
brucedickso,3.99,70.0,0.0
76561198089007454,4.99,42.0,0.0
76561198084414792,9.99,4.0,0.0
76561198068351441,4.99,13.0,1.0
bruceybhoy2,4.99,49.0,1.0
brudon,0.99,83.0,1.0
Harb0o,29.99,42.0,0.0
Respected_Elder,9.99,64.0,0.0
76561198053619760,0.99,274.0,1.0
66083299,54.99,30.0,1.0
brunohadlich,99.99,136.0,1.0
76561198088397505,2.99,86.0,1.0
76561198072393939,0.99,27.0,1.0
76561198077490141,5.99,4.0,1.0
java-script,4.99,43.0,1.0
BRUTEMILK,1.99,161.0,1.0
BruteTartarus66,14.99,102.0,1.0
76561198072240413,14.99,3.0,1.0
BruxnerWasHere,4.99,4.0,0.0
bryantankewa,12.99,27.0,1.0
76561198041360174,11.99,26.0,1.0
Bryno1997,11.99,171.0,1.0
nebuze,0.99,437.0,1.0
BrythilionGaming,2.99,90.0,1.0
76561197971925776,0.99,55.0,1.0
76561198047281427,4.99,8.0,0.0
BlockStabFatality,4.99,195.0,0.0
76561198089721326,1.99,26.0,0.0
TheBstard,0.99,0.0,1.0
76561198006206678,19.99,74.0,1.0
76561198067127485,2.99,81.0,1.0
kiwikurt,1.99,37.0,1.0
bubaphex,14.99,0.0,1.0
bubb1ez,9.99,210.0,1.0
LOLBITCHS,49.99,64.0,1.0
76561198008379752,2.99,52.0,0.0
76561198058923915,2.99,17.0,1.0
bubblegumdude,19.99,23.0,1.0
76561198075657638,21.99,10.0,1.0
76561198058612424,14.99,42.0,1.0
544183980,4.99,133.0,1.0
76561198025816026,9.99,76.0,1.0
Fiendwithoutaface,2.99,70.0,1.0
76561198052658805,9.99,106.0,1.0
76561197972145947,14.99,24.0,1.0
76561198087017601,9.99,159.0,1.0
76561198089861671,1.99,19.0,0.0
BuckysButthol,5.99,83.0,1.0
76561198059943583,9.99,8.0,1.0
76561198085635425,6.49,24.0,1.0
budgiesmuggler,2.99,73.0,1.0
76561198045481360,4.99,42.0,1.0
76561198058550517,1.99,116.0,1.0
76561198081891604,9.99,78.0,1.0
76561198044706489,7.99,56.0,1.0
BuffyMan,4.99,63.0,1.0
76561198002972612,2.99,2.0,1.0
FreemanSt,19.99,18.0,1.0
bugdot,3.99,62.0,1.0
bugeejump,5.99,0.0,1.0
buggy_die,7.99,95.0,1.0
buggy00,15.99,148.0,1.0
76561198071252693,14.99,46.0,1.0
76561198066100494,4.99,0.0,1.0
bugzj,7.99,57.0,0.0
Buhmann,4.99,66.0,1.0
buizill,19.99,32.0,1.0
76561198014504317,4.99,0.0,1.0
BUKLAUUUUU,0.99,18.0,1.0
0935659130,14.99,59.0,1.0
76561198061332254,0.99,0.0,1.0
Bulbazor_,2.99,69.0,1.0
76561198063085949,0.99,62.0,1.0
bulgytuna,4.99,77.0,1.0
7656888,6.99,0.0,1.0
